CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
03/18/2016,16:00,,,40.64193,-73.95841,"(40.64193, -73.95841)",,,DORCHESTER ROAD                         ,1,0,1,0,0,0,0,0,Unsafe Speed,,,,,3417254,4 dr sedan,,,,
03/18/2016,17:32,BRONX,10469,,,,EAST GUN HILL ROAD              ,BRONXWOOD AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3413139,CATER,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,2:00,BROOKLYN,11217,,,,4 AVENUE                        ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3420677,4 dr sedan,2 dr sedan,,,
03/18/2016,8:30,,,,,,WHITESTONE EXPRESSWAY           ,20 AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Passing or Lane Usage Improper,,,,3426085,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,0:06,,,40.7244,-73.9818,"(40.7244, -73.9818)",162 STREET                      ,162 street,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3426089,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,20:00,,,,,,99 STREET                       ,HORACE HARDING EXPRESSWAY,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3426889,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,17:00,BROOKLYN,11234,,,,FLATBUSH AVENUE                 ,EAST 46 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3415501,Bus,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,19:00,,,,,,101 street                      ,101 street,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3426872,,,,,
03/18/2016,12:00,MANHATTAN,10018,,,,7 AVENUE                        ,WEST 36 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,4021961,Bike,,,,
03/18/2016,6:50,,,40.7681,-73.90512,"(40.7681, -73.90512)",Grand Central Pkwy              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3428693,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,14:20,QUEENS,11106,40.760056,-73.941345,"(40.760056, -73.941345)",37 AVENUE                       ,10 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3428707,Pick-up Truck,4 dr sedan,,,
03/18/2016,17:00,,,,,,FOREST AVENUE                   ,LIVERMORE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3429941,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,17:30,,,40.71502,-73.99476,"(40.71502, -73.99476)",Manhattan Bridge                ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,,,,3405632,Pick-up Truck,4 dr sedan,,,
03/18/2016,21:15,,,40.6847,-73.77297,"(40.6847, -73.77297)",,,VICTORIA ROAD                           ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3428212,,,,,
03/18/2016,16:15,QUEENS,11355,40.744846,-73.835686,"(40.744846, -73.835686)",COLLEGE POINT BOULEVARD         ,59 AVENUE,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3426097,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,9:30,MANHATTAN,10128,40.787224,-73.95417,"(40.787224, -73.95417)",EAST 96 STREET                  ,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3408503,Station Wagon/Sport Utility Vehicle,Bus,,,
03/18/2016,20:55,QUEENS,11361,40.75999,-73.76817,"(40.75999, -73.76817)",BELL BOULEVARD                  ,NORTHERN BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3427299,4 dr sedan,,,,
03/18/2016,15:25,,,40.724277,-73.98186,"(40.724277, -73.98186)",Avenue B                        ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3425471,4 dr sedan,4 dr sedan,,,
03/18/2016,7:58,,,40.731434,-73.82654,"(40.731434, -73.82654)",,,68 DRIVE                                ,1,0,1,0,0,0,0,0,Unspecified,,,,,3424914,4 dr sedan,,,,
03/18/2016,8:45,QUEENS,11101,,,,50 AVENUE                       ,11 PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3425465,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,23:00,STATEN ISLAND,10301,,,,BAY STREET                      ,BALTIC STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3429625,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,16:00,BROOKLYN,11220,40.648205,-74.00944,"(40.648205, -74.00944)",,,430       46 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3417933,4 dr sedan,,,,
03/18/2016,18:00,STATEN ISLAND,10307,40.510925,-74.24178,"(40.510925, -74.24178)",,,7339      AMBOY ROAD                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3430843,4 dr sedan,4 dr sedan,,,
03/18/2016,11:19,BRONX,10452,40.83988,-73.916794,"(40.83988, -73.916794)",TOWNSEND AVENUE                 ,EAST 170 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3412168,Station Wagon/Sport Utility Vehicle,Sedan,,,
03/18/2016,7:00,,,,,,HAMLIN PLACE                    ,HAUGHWOUT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3429944,4 dr sedan,,,,
03/18/2016,17:45,MANHATTAN,10034,40.867428,-73.91676,"(40.867428, -73.91676)",,,3966      10 AVENUE                     ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3410705,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,12:27,MANHATTAN,10019,,,,WEST 49 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3437180,4 dr sedan,RMP V,,,
03/18/2016,8:15,QUEENS,11421,40.69595,-73.86237,"(40.69595, -73.86237)",FOREST PARK DRIVE               ,PARK LANE SOUTH,,0,0,0,0,0,0,0,0,Unspecified,,,,,3422184,Sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,22:00,,,40.78821,-73.7907,"(40.78821, -73.7907)",,,CLEARVIEW EXPRESSWAY                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3426088,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,5:59,BRONX,10457,,,,,,4123      third avenue                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Keep Right,,,,3413572,4 dr sedan,4 dr sedan,,,
03/18/2016,2:00,MANHATTAN,10011,,,,AVENUE OF THE AMERICAS          ,WASHINGTON PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3405907,Taxi,Taxi,Taxi,,
03/18/2016,10:50,MANHATTAN,10075,,,,EAST 80 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3408515,Sedan,,,,
03/18/2016,14:02,,,40.717648,-73.98868,"(40.717648, -73.98868)",,,ESSEX STREET                            ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3406107,4 dr sedan,4 dr sedan,,,
03/18/2016,20:00,BRONX,10451,,,,COLLEGE AVENUE                  ,EAST 148 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3410936,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,0:01,BROOKLYN,11237,,,,WYCKOFF AVENUE                  ,STANHOPE STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3420439,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,16:30,,,40.755894,-73.88212,"(40.755894, -73.88212)",Northern Blvd                   ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3429240,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,16:53,QUEENS,11418,40.692394,-73.84161,"(40.692394, -73.84161)",,,104-56    91 AVENUE                     ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3422205,4 dr sedan,4 dr sedan,,,
03/18/2016,19:50,,,40.760616,-73.83879,"(40.760616, -73.83879)",Van Wyck Expy                   ,,,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Following Too Closely,,,,3422196,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,11:00,BROOKLYN,11225,40.669735,-73.9485,"(40.669735, -73.9485)",,,614       EASTERN PARKWAY               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3417648,4 dr sedan,Sedan,,,
03/18/2016,12:30,QUEENS,11434,40.68513,-73.793045,"(40.68513, -73.793045)",,,114-36    SUTPHIN BOULEVARD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3428200,Station Wagon/Sport Utility Vehicle,Sedan,,,
03/18/2016,23:45,QUEENS,11433,40.69394,-73.80026,"(40.69394, -73.80026)",,,150-27    SHORE AVENUE                  ,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3422647,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,19:01,,,,,,QUEENS MIDTOWN TUNNEL           ,BORDEN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3425528,4 dr sedan,Tractor Truck Gasoline,,,
03/18/2016,18:30,BROOKLYN,11214,,,,79 STREET                       ,21 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3415139,4 dr sedan,4 dr sedan,,,
03/18/2016,7:40,BRONX,10453,40.853874,-73.92048,"(40.853874, -73.92048)",,,321       WEST TREMONT AVENUE           ,0,0,0,0,0,0,0,0,Unspecified,,,,,3412828,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,5:00,STATEN ISLAND,10305,40.586433,-74.09865,"(40.586433, -74.09865)",,,79        ZOE STREET                    ,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,3430404,4 dr sedan,4 dr sedan,4 dr sedan,Station Wagon/Sport Utility Vehicle,
03/18/2016,9:14,BRONX,10466,,,,EAST 233 STREET                 ,DEREIMER AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3413122,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,12:00,,,40.76208,-73.95475,"(40.76208, -73.95475)",Franklin D Roosevelt Dr         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3408513,4 dr sedan,Taxi,,,
03/18/2016,9:30,MANHATTAN,10007,,,,CENTRE STREET                   ,CHAMBERS STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Driver Inattention/Distraction,,,,3405631,4 dr sedan,Carry All,,,
03/18/2016,0:19,,,40.674,-73.8721,"(40.674, -73.8721)",Belmont Ave                     ,,,0,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,3420676,4 dr sedan,Tractor Truck Diesel,,,
03/18/2016,12:30,,,,,,RICHMOND AVENUE                 ,MELISSA STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,3429942,Station Wagon/Sport Utility Vehicle,4 dr sedan,Sedan,,
03/18/2016,20:25,MANHATTAN,10027,40.80849,-73.947174,"(40.80849, -73.947174)",,,163       WEST 125 STREET               ,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3410120,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,11:45,,,40.697815,-73.7602,"(40.697815, -73.7602)",,,194 STREET                              ,0,0,0,0,0,0,0,0,Unspecified,,,,,3428203,4 dr sedan,,,,
03/18/2016,9:30,BRONX,10458,40.863976,-73.88969,"(40.863976, -73.88969)",,,2649      DECATUR AVENUE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3414164,Box Truck,4 dr sedan,,,
03/18/2016,18:00,,,40.831974,-73.9235,"(40.831974, -73.9235)",,,RIVER AVENUE                            ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3412205,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,7:10,,,40.753036,-73.94062,"(40.753036, -73.94062)",,,41 AVENUE                               ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3428694,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,12:00,MANHATTAN,10017,,,,2 AVENUE                        ,EAST 48 STREET,,0,0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,,,,3407581,Taxi,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,10:09,MANHATTAN,10017,40.752693,-73.96727,"(40.752693, -73.96727)",E 48th St                       ,1 AVENUE,,0,0,0,0,0,0,0,0,,,,,,3407591,,,,,
03/18/2016,15:00,BROOKLYN,11237,,,,,,52        WILSON AVENUE                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3420429,4 dr sedan,Pick-up Truck,,,
03/18/2016,11:56,BRONX,10457,,,,WEBSTER AVENUE                  ,EAST 179 STREET,,0,0,0,0,0,0,0,0,80,,,,,3413587,4 dr sedan,,,,
03/18/2016,9:20,,,40.76838,-73.99281,"(40.76838, -73.99281)",,,11 AVENUE                               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3408035,4 dr sedan,Sedan,,,
03/18/2016,17:30,BRONX,10466,,,,PITMAN AVENUE                   ,WICKHAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3413135,4 dr sedan,4 dr sedan,,,
03/18/2016,8:20,QUEENS,11422,,,,BROOKVILLE BOULEVARD            ,136 AVENUE,,0,0,0,0,0,0,0,0,Eating or Drinking,Unspecified,,,,3423660,2 dr sedan,4 dr sedan,,,
03/18/2016,8:50,,,,,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3430848,Dump,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,8:50,BROOKLYN,11216,40.679073,-73.94407,"(40.679073, -73.94407)",,,25        BROOKLYN AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3420004,Pick-up Truck,2 dr sedan,,,
03/18/2016,17:40,,,40.817978,-73.806786,"(40.817978, -73.806786)",THROGS NECK EXPY                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3412496,Sedan,Sedan,,,
03/18/2016,14:00,,,40.696648,-73.76175,"(40.696648, -73.76175)",,,114 DRIVE                               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3428210,4 dr sedan,4 dr sedan,,,
03/18/2016,16:20,BRONX,10465,,,,BRUSH AVENUE                    ,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3412498,Sedan,Tractor Truck Gasoline,,,
03/18/2016,22:30,MANHATTAN,10029,,,,,,1851      THIRD AVE                     ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3409384,4 dr sedan,Bike,,,
03/18/2016,16:00,QUEENS,11102,,,,30 AVENUE                       ,CRESCENT STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3428710,ambul,4 dr sedan,4 dr sedan,,
03/18/2016,17:00,,,40.63564,-74.14669,"(40.63564, -74.14669)",,,LASALLE STREET                          ,0,0,0,0,0,0,0,0,Unspecified,,,,,3429940,Station Wagon/Sport Utility Vehicle,,,,
03/18/2016,9:45,,,,,,l.i.e                           ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3426865,Pick-up Truck,4 dr sedan,,,
03/18/2016,14:30,,,40.839275,-73.88436,"(40.839275, -73.88436)",,,BOSTON ROAD                             ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3411533,Taxi,Box Truck,,,
03/18/2016,19:20,STATEN ISLAND,10312,,,,EYLANDT STREET                  ,LUTEN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3430845,4 dr sedan,4 dr sedan,,,
03/18/2016,10:40,QUEENS,11412,,,,MAYVILLE STREET                 ,HILBURN AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3428201,Sedan,Sedan,,,
03/18/2016,16:50,BRONX,10461,,,,WESTCHESTER AVENUE              ,ARNOW PLACE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3412488,Sedan,Sedan,,,
03/18/2016,10:45,QUEENS,11361,,,,202 STREET                      ,35 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3427291,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,12:50,,,40.7136,-74.0091,"(40.7136, -74.0091)",,EAST 102 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3417042,Station Wagon/Sport Utility Vehicle,4 dr sedan,,,
03/18/2016,12:00,QUEENS,11422,40.63571,-73.740166,"(40.63571, -73.740166)",,,253-10    ROCKAWAY BOULEVARD            ,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3423662,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,16:21,,,,,,65 STREET                       ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3423230,4 dr sedan,,,,
03/18/2016,11:00,,,40.738552,-73.99969,"(40.738552, -73.99969)",,,WEST 14 STREET                          ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3406477,,,,,
03/18/2016,18:20,BROOKLYN,11225,,,,EMPIRE BOULEVARD                ,BROOKLYN AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,,,,,3417649,4 dr sedan,,,,
03/18/2016,0:35,,,40.61591,-74.04011,"(40.61591, -74.04011)",Belt Pkwy                       ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3418543,4 dr sedan,4 dr sedan,,,
03/18/2016,14:30,BROOKLYN,11215,,,,PRESIDENT STREET                ,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3419722,4 dr sedan,TRUCK,,,
03/18/2016,3:55,BRONX,10451,,,,EAST 135 STREET                 ,RIDER AVENUE,,1,0,0,0,0,0,1,0,Passenger Distraction,Unspecified,,,,3410926,DUMP,4 dr sedan,,,
03/18/2016,13:40,STATEN ISLAND,10314,,,,VICTORY BOULEVARD               ,SOUTH GREENLEAF AVENUE,,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3429894,4 dr sedan,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,13:40,,,40.7205,-73.943726,"(40.7205, -73.943726)",Brooklyn Queens Expy            ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3421668,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
03/18/2016,16:30,QUEENS,11693,,,,BEACH CHANNEL DRIVE             ,BEACH 92 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3421944,Sedan,Sedan,,,
03/18/2016,15:00,,,,,,WESTCHESTER AVENUE              ,WATERS PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3431905,4 dr sedan,4 dr sedan,,,
03/18/2016,9:08,BRONX,10469,,,,GUNTHER AVENUE                  ,HAMMERSLEY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3413154,4 dr sedan,4 dr sedan,4 dr sedan,,
03/18/2016,19:15,BRONX,10466,,,,NEREID AVENUE                   ,BRONX BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Aggressive Driving/Road Rage,,,,3413134,4 dr sedan,4 dr sedan,,,
